,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
0,248526013,4142.8374,4.6307,3.0,79.6636883483734,0.16345626162122548,0.1838894414540846,0.14302202568069333,0.17469326655069986,0.23472309112548828,0.13414621353149414
1,213508874,4212.1597,4.4673,5.0,81.33883930500451,0.380033227786771,1.4915335262121516,0.10215797832643148,2.1609067916870117,7.365715503692627,0.5785584449768066
2,220231988,4036.3206,4.6253,4.0,78.68261951394379,0.122591788369391,0.2247502043901477,0.08172788912634132,0.12058019638061523,0.16385316848754883,0.08435249328613281
3,245921548,4233.243,4.5496,34.0,78.86645455063262,0.17787790134624468,0.49036441737553105,0.08172639609256294,2.1440786473891316,3.489387035369873,0.9714484214782715
4,246773415,4128.9326,4.3702,2.0,80.54210306664754,0.13280555094024749,0.14302123933885014,0.12258986254164483,7.15487003326416,10.039174556732178,4.270565509796143
5,206013238,3726.0876,4.5268,7.0,69.14118577655609,0.16929326909095316,0.22475513003882952,0.08172620613186155,0.4667997360229492,0.6239771842956543,0.1267552375793457
6,249112324,3905.1318,4.2821,2.0,87.9796018514171,0.14302276887974585,0.16345567847747589,0.12258985928201582,5.303436517715454,8.679592609405518,1.9272804260253906
7,212311832,3797.936,4.4482,0.0,78.88735668508161,0.0,0.0,0.0,0.0,0.0,0.0
8,246822724,3639.0854,4.0452,4.0,80.54215949303762,0.13280726700031664,0.18388593933923403,0.08172834081779001,7.216963171958923,16.386866569519043,2.505958080291748
9,205948478,3435.7173,4.099,5.0,69.14107999175758,0.2002292739940458,0.38819977118691895,0.10215805987536442,2.4942779541015625,2.9833078384399414,1.7513275146484375
10,246048450,4168.116,4.5585,2.0,78.86659980249533,0.1736693718812603,0.2043169901953661,0.14302175356715452,0.5512595176696777,0.7335424423217773,0.3689765930175781
11,203092824,4168.917,4.2257,2.0,59.84463293122826,0.09194239391581505,0.10215828991204035,0.08172649791958975,0.600212812423706,0.6007671356201172,0.5996584892272949
12,202699293,4079.9028,4.2558,2.0,59.84466137987329,0.275827238416241,0.36776938872935716,0.18388508810312487,3.346371650695801,4.734623432159424,1.9581198692321777
13,251608983,3871.563,4.5728,0.0,67.0485833919447,0.0,0.0,0.0,0.0,0.0,0.0
14,212303782,3984.939,4.5314,5.0,78.88730693394609,0.155282961280318,0.2656198325857986,0.10215877489827108,0.23411989212036133,0.5136370658874512,0.11121034622192383
15,202083781,3639.451,4.1187,11.0,36.26618884699565,0.13001960768253246,0.24517963812104426,0.08172661693242844,3.581094741821289,13.89240026473999,0.7368564605712891
16,210488561,4117.477,4.6635,5.0,70.85755807303212,0.13076396661635953,0.18388723713724175,0.10215794343821472,0.25154829025268555,0.4219174385070801,0.1564502716064453
17,228750455,4140.375,4.5212,11.0,69.12068140300107,0.1430224093300322,0.22474908721778775,0.08172730309161125,0.2761212262240323,0.5327701568603516,0.1176595687866211
18,213417865,4243.3877,4.6801,8.0,81.33891176492762,0.12259022230773553,0.3269068232839345,0.08172650028427597,0.43505430221557617,0.8049368858337402,0.23881196975708008
19,213710432,3167.598,4.032,7.0,81.33885237704817,0.1838860736409385,0.3473385918405256,0.08172652561188443,17.010244301387242,74.343740940094,3.6885976791381836
20,210408447,4137.2397,4.2291,2.0,70.85723163381772,0.19409980252748937,0.28604186025768286,0.10215774479729589,4.588651657104492,8.559238910675049,0.6180644035339355
21,212218456,4193.931,4.6634,3.0,79.53471421669383,0.12261378743278328,0.14304956638807198,0.08174244018300669,0.3751198450724284,0.4710555076599121,0.3176569938659668
