EPICID Teff logg
248468685.000000 4219.199700 4.710100
212884124.000000 4202.179700 4.461000
248439821.000000 3552.598900 4.811900
248438508.000000 4184.033000 4.718600
201488792.000000 3284.586400 4.667600
210373592.000000 3782.515600 4.843800
248420179.000000 3929.851000 4.782300
210436435.000000 3488.772500 4.852600
201163478.000000 3521.913300 4.843900
220195802.000000 3946.940200 4.826400
220201749.000000 4188.512700 4.801100
249138165.000000 4169.361000 4.706900
249253671.000000 4028.963900 4.782100
210391543.000000 3266.810300 4.970600
211387275.000000 4231.092000 4.663700
220194677.000000 4041.502200 4.746400
220176685.000000 4003.102500 4.379100
248432446.000000 3363.645000 4.899800
220228046.000000 4212.099000 4.545300
251383650.000000 4206.218800 4.518700
220196099.000000 3947.761500 4.351900
248421273.000000 3932.099600 4.569700
220196573.000000 4009.800000 4.819800
220194272.000000 4081.598600 4.597700
210471459.000000 3799.308000 4.591800
210359722.000000 3314.264600 4.945100
248419596.000000 3852.259500 4.613900
245982526.000000 3905.968000 4.367300
212296426.000000 3941.020800 4.731400
220194937.000000 4075.902300 4.628700
220197302.000000 3985.094200 4.711200
210388266.000000 3365.810000 4.966100
212370269.000000 3973.223900 4.716800
245993062.000000 4043.857000 4.692400
246768763.000000 3778.468500 4.294400
220212051.000000 4235.358400 4.762400
220188887.000000 4121.624500 4.490500
251613053.000000 4233.466300 4.278500
220214730.000000 4241.953000 4.491200
201192661.000000 3353.961000 4.594900
251399697.000000 3398.023700 4.871000
212865084.000000 4239.992700 4.367900
201375993.000000 3574.857000 4.316200
248460160.000000 3217.588100 4.951400
212877887.000000 4227.050000 4.245200
210332382.000000 3697.430000 4.719700
220196538.000000 3855.678500 4.618900
201143872.000000 4017.759000 4.780700
220234614.000000 3995.343800 4.775800
249223163.000000 3619.514000 4.739700
220177341.000000 4220.671000 4.444400
220234800.000000 4117.671400 4.768600
212877710.000000 4247.527000 4.453400
201512817.000000 3402.277600 4.942200
212366487.000000 4162.769500 4.483200
248485970.000000 3467.297900 4.872100
246034060.000000 4183.884300 4.804300
201360447.000000 3327.781500 4.762800
249108170.000000 3412.704600 4.767200
220176996.000000 3948.925500 4.287300
220217513.000000 4211.452000 4.692700
220184943.000000 3695.053700 4.859800
246906588.000000 3891.988800 4.880700
201200653.000000 3155.074500 4.985600
220218922.000000 4202.530300 4.517700
248460270.000000 3883.223600 4.782800
220203184.000000 3771.029000 4.579300
211404381.000000 3400.511200 4.628300
251544003.000000 3387.048300 4.592800
251548268.000000 4054.398000 4.694600
220241859.000000 3624.228300 4.269800
210352052.000000 3314.073500 4.850600
201162820.000000 3320.730000 4.910800
220196774.000000 3514.358000 4.967800
220191418.000000 4214.190400 4.658200
210427595.000000 3542.094500 4.787500
211307582.000000 3240.887700 4.900400
220206129.000000 4128.128400 4.377100
249152424.000000 3863.005000 4.872600
220174423.000000 3926.409400 4.809400
245950685.000000 4013.830300 4.584400
201140586.000000 3598.690400 4.374200
201903318.000000 3316.284700 4.596100
220269821.000000 3905.430000 4.738100
212287272.000000 3351.288600 4.625000
220185894.000000 4142.471000 4.776000
228755669.000000 3309.099600 4.650800
220181541.000000 3928.371300 4.741100
251566210.000000 4132.922000 4.317300
210484557.000000 3445.187500 4.782200
246019404.000000 3851.174800 4.855600
220175275.000000 3982.513400 4.700100
251606782.000000 4231.417000 4.849100
211332482.000000 3472.160600 4.622800
248542909.000000 3371.754000 4.859200
248517667.000000 4002.263200 4.765300
212297466.000000 4246.345000 4.513200
220143601.000000 3444.538800 4.604700
220288047.000000 4244.021500 4.661900
220210724.000000 4103.101000 4.598000
220215033.000000 3551.070000 4.476000
246901067.000000 4243.679000 4.837000
248413492.000000 3284.099600 4.984800
249223118.000000 4161.051300 4.947300
246839852.000000 3631.296400 4.877400
211412526.000000 3558.653800 4.413700
220191791.000000 4137.712000 4.346100
201163859.000000 3352.287600 4.932500
220172786.000000 3864.882300 4.827100
201087792.000000 4070.495400 4.719400
211434324.000000 4047.895000 4.671200
211303420.000000 4166.066400 4.716900
245953252.000000 4191.484400 4.652200
249154106.000000 3728.889000 4.847200
220197321.000000 4169.576000 4.748800
201472021.000000 3308.887000 4.855600
220208716.000000 4198.130400 4.774100
248451001.000000 3295.329000 4.931800
245955536.000000 4169.130000 4.709600
246753323.000000 3555.619100 4.427100
210429336.000000 3825.030800 4.857600
220174752.000000 4157.685500 4.729100
210374966.000000 4008.435500 4.957500
211439806.000000 3801.023000 4.888200
229157887.000000 4157.193000 4.674200
251357879.000000 3925.010700 4.699000
248441834.000000 3677.881800 4.910700
220222413.000000 3862.207800 4.293000
220223065.000000 3907.473600 4.838600
212326800.000000 3759.321500 4.371100
251595928.000000 4233.996000 4.683100
212339264.000000 3386.949700 4.417300
220174928.000000 3971.126000 4.635700
248438979.000000 4140.584000 4.776100
248474604.000000 3532.173800 4.736900
212195022.000000 3620.831500 4.829800
249252118.000000 3894.906200 4.867100
246007845.000000 4215.729000 4.799600
248416724.000000 3978.693600 4.821800
201207315.000000 3654.675300 4.918500
220231660.000000 3876.686500 4.796200
248474210.000000 3344.352300 4.895700
220222734.000000 3989.656000 4.781300
245944800.000000 4232.946000 4.761000
201217829.000000 3601.870400 4.630600
