level_0,index,TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
579,579,176909194,3973.89,4.68,5,75.15913211896213,0.6347151902879886,1.4791682089680762,0.0277786182323325,114.4425129890442,316.62607192993164,2.493453025817871,0.0027718964743177,0.066525515383626,21.31445137,1.66735557
580,580,176937902,4167.49,4.39,0,24.99951772448708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.6733595,-4.661710853
581,581,366500112,3486.74,4.82,2,48.83390488577948,0.2083381705241436,0.2500080225213423,0.1666683185269448,17.823851108551025,29.33568954467773,6.312012672424316,0.0017064646689271,0.0409551520542524,57.51911554,12.53763497
582,582,8940252,3702.9,4.2,1,109.41780391879956,0.2083320268429815,0.2083320268429815,0.2083320268429815,-23887.736829324363,-23887.736829324363,-23887.736829324363,0.0003808033535162,0.0091392804843909,236.3084109,-26.83118468
583,583,110996963,4166.86,4.38,1,25.041413088592208,0.0833322927755944,0.0833322927755944,0.0833322927755944,70.1467514038086,70.1467514038086,70.1467514038086,0.0016639103599807,0.0399338486395385,352.6482099,-10.73720873
584,584,458655160,3456.7,4.41,1,48.83399664673607,0.2500089192656105,0.2500089192656105,0.2500089192656105,15.44252634048462,15.44252634048462,15.44252634048462,0.0008532307312072,0.0204775375489738,176.2475126,-5.742717674
585,585,335011089,3526.74,4.74,1,25.000319622088,0.1250040446407183,0.1250040446407183,0.1250040446407183,5.574607849121094,5.574607849121094,5.574607849121094,0.0016666453587998,0.0399994886111972,22.79109884,1.660451
586,586,429301394,3519.15,4.8,0,24.99971228637424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.30585674,13.48990141
587,587,176910008,3433.76,4.58,2,24.999515346780072,0.1145809600643588,0.124997214596533,0.1041647055321846,20.58301568031311,20.85752487182617,20.30850648880005,0.0033333979550154,0.0800015509203701,353.7333437,-11.15845706
588,588,8918780,3897.82,4.28,13,164.12643850709492,0.3076926456008095,1.5624862886033952,0.0833338536322116,-3999.2743726828808,5230.895328877755,-16112.204277850227,0.0033003011068399,0.0792072265641591,74.36696744,14.83749079
589,589,4602731,4207.49,4.66,17,134.88243768197594,0.1270427700461796,0.638896042567012,0.0277781731397226,-644.6136998037747,10519.379453197143,-25773.512005870987,0.0052514867428733,0.1260356818289596,130.7286782,10.4551474
590,590,293612575,4204.57,4.65,2,52.04237579233632,0.2187500181926225,0.3541650062682038,0.0833350301170412,63.90656232833862,92.68957376480104,35.12355089187622,0.0016012592058797,0.0384302209411146,134.4513034,23.5231308
591,591,349132415,3686.1,4.2,2,25.000474050266348,0.1458373982057992,0.1458389346337298,0.1458358617778685,132.0779800415039,209.1923952102661,54.9635648727417,0.0033332701278296,0.0799984830679117,128.2340032,11.30063995
592,592,335011043,4134.49,4.66,1,25.00032019547893,0.4791823177451988,0.4791823177451988,0.4791823177451988,14.555799961090088,14.555799961090088,14.555799961090088,0.0016666453205748,0.0399994876937952,123.2274055,13.48626708
593,593,27636639,3517.97,4.83,1,48.833726790473975,0.1875047117555368,0.1875047117555368,0.1875047117555368,4.158389568328857,4.158389568328857,4.158389568328857,0.0008532354461792,0.0204776507083024,132.7306331,10.14493833
594,594,374273112,3780.96,4.69,0,24.5620509575906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7231807,-0.517662946
595,595,173165491,3511.6,4.58,5,74.75222788061296,0.1000067660540935,0.1527910076856642,0.0347246432247629,21652.757346630096,101089.31884765624,2.6350855827331543,0.0027869849399814,0.0668876385595559,182.5596251,-8.867761348
596,596,248346674,3514.56,4.79,3,102.16726050541752,0.1666652571099499,0.2291633263230323,0.1041682125069201,-19530.758393963697,-1370.0907428636522,-38065.60149898742,0.001223483916292,0.0293636139910095,352.258813,-12.09492838
597,597,366568724,3528.19,4.64,2,48.8339242608588,0.3229233958105624,0.3541705422398991,0.2916762493812257,17.523330450057983,28.1613826751709,6.885278224945068,0.0017064639918796,0.0409551358051114,175.266319,-5.458636106
598,598,269533147,3562.19,4.75,7,74.85429912648397,0.1428584733173465,0.2291689054109156,0.0833338042721152,-5021.207472573986,2336.825374921472,-34140.6016718013,0.0038964584542275,0.0935150029014613,355.7029692,-9.827371359
599,599,49733236,3807.86,4.68,2,109.41744648392432,0.9166632194537668,1.2916526049375534,0.5416738339699805,1455.4868898030484,3522.096068658984,-611.1222890528867,0.0007616091949794,0.0182786206795078,58.74407292,12.32484114
600,600,186818013,3861.27,4.28,1,48.833778871184,0.1250034091208363,0.1250034091208363,0.1250034091208363,3.397500514984131,3.397500514984131,3.397500514984131,0.0008532345362126,0.020477628869104,136.0446357,23.75929844
601,601,152720175,3378.8,4.72,2,24.56296433400076,0.5104308598170064,0.5416762499719425,0.4791854696620703,49.04664754867554,60.9679102897644,37.12538480758667,0.0033926415476645,0.081423397143949,54.53049966,12.20095276
602,602,366400056,3703.83,4.85,1,48.83386942592642,0.1666717850912391,0.1666717850912391,0.1666717850912391,4.468202590942383,4.468202590942383,4.468202590942383,0.0008532329540232,0.0204775908965569,18.74098173,1.08431258
603,603,468988873,4199.45,4.62,2,97.72752702162144,0.1770881674694919,0.2291747055680844,0.1250016293708995,6.965607404708862,10.54311990737915,3.388094902038574,0.0008527109594709,0.0204650630273036,339.0750689,-15.72935829
604,604,27679105,3470.37,4.8,1,48.83374204331426,0.2708402954347093,0.2708402954347093,0.2708402954347093,8.393299579620361,8.393299579620361,8.393299579620361,0.0008532351796778,0.0204776443122672,188.2945956,-10.7528826
605,605,392466958,4178.23,4.52,3,50.3270545830153,1.5902999872544117,2.5416726919675057,0.375014389729813,65.75732231140137,99.04958009719849,32.874393463134766,0.0024837535404304,0.0596100849703304,135.8326579,25.24217264
606,606,38159608,3627.16,4.32,0,24.56254956270641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.7396837,-5.88351338
607,607,468992425,3475.84,4.89,1,48.83399309337915,0.2708370296545581,0.2708370296545581,0.2708370296545581,7.533347606658935,7.533347606658935,7.533347606658935,0.0008532307932917,0.0204775390390014,242.7764217,-28.44029412
608,608,277840121,3653.04,4.7,1,24.56302649585245,0.1041671928601317,0.1041671928601317,0.1041671928601317,109.44275856018066,109.44275856018066,109.44275856018066,0.0016963164809394,0.0407115955425465,176.7759344,-5.514879303
609,609,20537341,3881.42,4.69,0,48.833938464551466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.6782583,-9.222249717
610,610,374273257,3827.16,4.43,0,24.562037770311008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21993212,14.40859363
611,611,60254723,4170.02,4.53,1,48.83378615220522,0.2083390601455903,0.2083390601455903,0.2083390601455903,4.727840423583984,4.727840423583984,4.727840423583984,0.000853234408997,0.0204776258159299,160.1205095,0.796700698
612,612,405676728,3512.95,4.43,1,50.3270089957698,0.145835630188003,0.145835630188003,0.145835630188003,37.476420402526855,37.476420402526855,37.476420402526855,0.0008279185967552,0.019870046322126,61.7739295,12.80306381
613,613,392321494,3472.12,4.81,5,27.89564114660584,0.304167553070647,0.4375041927164602,0.0833340321339619,15.167994499206545,31.8914532661438,5.5171966552734375,0.0074683113479426,0.1792394723506244,169.7210058,-2.591846525
614,614,240663515,3452.68,4.01,3,109.41495636070226,0.1249986516001323,0.208332419861108,0.0833305693231523,242.7607040094192,694.6807344677037,-343.4980289019486,0.0011424397921242,0.0274185550109809,177.1353722,7.77727049
615,615,9063214,4205.56,4.54,3,109.418020255727,1.1597299515269697,1.7499928288161757,0.1666660383343696,3193.198802914781,7448.002246209735,-986.4404441529368,0.0011424078018214,0.0274177872437148,13.47222012,-1.084903926
616,616,9070203,3551.96,4.42,3,82.06374067146226,0.0972227353292207,0.1041675466112792,0.0833331127651035,-6516.010073600919,-2168.703634948144,-13231.4533144754,0.0015232062172309,0.0365569492135428,182.5536071,-10.25291196
617,617,349132718,4246.02,4.61,0,25.000480138287912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.7534261,3.866056458
618,618,49733432,3607.85,4.71,1,54.70874797307215,0.0833329293782298,0.0833329293782298,0.0833329293782298,4.616248607635498,4.616248607635498,4.616248607635498,0.0007616088506937,0.0182786124166505,169.9621859,-4.155499155
619,619,82054861,3985.2,4.77,2,24.56281258173636,0.4791743030758653,0.7500083964325768,0.2083402097191538,45.59771418571472,80.50346374511719,10.691964626312256,0.0033926625078471,0.0814239001883317,136.921741,24.26419663
620,620,38131704,3560.56,4.62,1,24.562548808926067,0.4166669601361263,0.4166669601361263,0.4166669601361263,73.35470914840698,73.35470914840698,73.35470914840698,0.0016963494705209,0.0407123872925027,58.77468798,11.46344643
621,621,458655452,3342.66,4.78,2,48.83398803869181,0.1666712122791978,0.2500088444282937,0.0833335801301018,14.748603105545044,23.32017421722412,6.177031993865967,0.0017064617632151,0.0409550823171634,287.124819,-28.50582377
622,622,335041232,4203.8,4.36,4,25.00032614399516,0.3802171648417243,0.9791858882501856,0.1041683610476411,172.87280559539795,531.8172931671143,4.227864742279053,0.0066665796960692,0.1599979127056613,157.4553594,0.568040504
623,623,176911422,3559.94,4.7,3,24.999507135703425,0.1944419422140223,0.3333257005401719,0.1041666733424335,1.2848496437072754,2.037942409515381,0.6016135215759277,0.0050000985748026,0.1200023657952642,19.84971759,1.76396233
624,624,434233219,3729.48,4.75,0,104.04100757786432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.3633637,-9.290745813
625,625,117162525,3752.87,4.7,1,25.03007025725219,0.076396253029543,0.076396253029543,0.076396253029543,695.9896564483643,695.9896564483643,695.9896564483643,0.0016646643912073,0.0399519453889771,159.8511328,0.344305463
626,626,374296666,4120.05,4.47,2,24.562058513654165,0.9999890889860126,1.166642922192068,0.8333352557799572,343.8002943992615,517.2658920288086,170.33469676971436,0.003392766664366,0.0814263999447843,337.5662017,-17.08510277
627,627,335007062,3516.47,4.68,0,25.00030680269901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.7136104,10.88945724
628,628,98582652,3565.08,4.05,0,24.99955687036254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.628288,25.25347196
629,629,9053252,3529.59,4.5,2,109.41802341009428,0.1041677840985357,0.1041677840985357,0.1041677840985357,31611.384596455227,124605.9618737832,-61383.19268087275,0.0007616051792582,0.0182785243021991,170.6846629,-4.70594219
630,630,293637097,3410.55,4.8,7,104.04331421459892,0.270837085283964,0.3749982358119723,0.0833353349007666,-39528.29174977902,97480.3225606165,-416417.10784774914,0.0028033196449805,0.0672796714795326,20.53015587,0.543080632
631,631,277711893,3490.67,4.86,1,24.56285970363365,0.0833363161527813,0.0833363161527813,0.0833363161527813,33.91321897506714,33.91321897506714,33.91321897506714,0.0016963279996466,0.04071187199152,188.7390989,-11.03918201
632,632,366622532,4198.13,4.54,0,48.83394285990494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.1300451,0.307358162
633,633,38132289,3950.18,4.64,9,74.75204988385804,0.3310212416252195,1.0763729861328102,0.0347253021727738,718.1635936101278,4096.722793579102,4.459810256958008,0.0050165848372403,0.1203980360937695,100.6962139,15.60824961
634,634,49735994,3927.84,4.74,0,109.4175405220942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.35794389,15.96834587
635,635,82071770,4198.23,4.5,2,24.56282241395297,0.6666791034072048,0.8958434510564075,0.4375147557580021,38.750821352005005,54.694199562072754,22.807443141937256,0.0033926611498031,0.0814238675952766,94.24851592,17.25915996
636,636,399722458,4210.85,4.65,0,20.2294322774726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.21804525,17.08726973
637,637,245951040,3461.01,4.47,2,104.04250904959235,0.1041669626720249,0.1041669626720249,0.1041669626720249,21989.378561493613,49701.650310886456,-5722.893187899227,0.0008009546683809,0.0192229120411416,100.0430364,15.30978124
638,638,49418908,4187.8,4.38,1,24.562683518081712,0.5000141394305047,0.5000141394305047,0.5000141394305047,22.55831956863404,22.55831956863404,22.55831956863404,0.0016963401672294,0.0407121640135066,340.5989368,-16.68834789
639,639,9632533,3711.57,4.75,7,191.4818310632661,0.1904776237372841,0.4374990868382156,0.0833331611938774,311390.29344199266,1299263.40535577,-27279.12243462802,0.0015232080508479,0.0365569932203498,126.10305,11.66892184
640,640,436643260,3689.93,4.72,4,104.08436801298558,0.2812512926237218,0.3541623546200299,0.2083402306407151,226.64613127708435,443.4145450592041,9.879148006439207,0.0016012651068398,0.0384303625641552,172.4667791,-4.683098388
641,641,335104009,4207.61,4.62,1,25.000342334507195,0.1041702053466906,0.1041702053466906,0.1041702053466906,0.8163213729858398,0.8163213729858398,0.8163213729858398,0.0016666438446786,0.0399994522722887,355.2525031,-11.02187045
642,642,335103656,3380.71,4.8,0,49.24342701357341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.44354675,16.08028441
643,643,176938969,4165.65,4.31,0,24.99951740964229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.97704157,16.37643747
644,644,8961593,3435.45,4.89,5,109.41777530303123,0.475003706589905,0.999993139412254,0.1041689045755447,-12504.720078567609,5800.899454512195,-63435.88185167654,0.0019040172655343,0.0456964143728252,130.9899604,11.24533618
645,645,366410917,4010.03,4.56,1,48.83388356508044,0.2708417864853345,0.2708417864853345,0.2708417864853345,15.391266345977783,15.391266345977783,15.391266345977783,0.0008532327069817,0.0204775849675627,334.2619174,-17.18666482
646,646,49677690,4199.94,4.64,1,109.41734403755368,0.3749955487437546,0.3749955487437546,0.3749955487437546,-382.01051941338136,-382.01051941338136,-382.01051941338136,0.0003808049540333,0.0091393188967992,20.36573772,0.220325887
647,647,27679044,3530.49,4.07,1,48.83374680388079,0.3333345387691224,0.3333345387691224,0.3333345387691224,19.62895393371582,19.62895393371582,19.62895393371582,0.0008532350965,0.0204776423160004,176.7993137,-5.943965052
648,648,357493521,4195.76,4.66,2,25.000292989220043,0.2291729796577328,0.3750118012901566,0.083334158025309,7.6822638511657715,10.036051273345947,5.328476428985596,0.0033332942685618,0.0799990624454836,169.9711814,-3.858205063
649,649,422323977,3566.66,4.83,4,50.32690419858909,0.7586872977620942,1.7152764858965384,0.0416676057252516,24.953070282936096,39.03985023498535,4.485630989074707,0.0033116812830171,0.0794803507924125,21.97692799,0.970765912
650,650,436667028,3546.06,4.52,0,52.04220726152562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.49887881,13.93564439
651,651,152740142,3405.18,4.95,2,24.5629724797609,0.8229378067101152,1.0208509332030644,0.625024680217166,80.09817004203796,127.9648780822754,32.23146200180054,0.0033926404225708,0.0814233701417015,64.94892857,15.23598206
652,652,9097851,3530.78,4.65,0,82.06374306484463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.9696647,-10.17709569
653,653,437038450,4246.56,4.64,0,48.89357819569341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.3663131,-11.00400215
654,654,9004385,3572.76,4.19,2,109.41793548723469,0.1249995669350028,0.1249995669350028,0.1249995669350028,324797.0748421658,643143.1209335596,6451.028750772059,0.0007616057912466,0.0182785389899202,204.3647571,-18.14395252
655,655,396734112,3999.88,4.71,1,24.417096071183096,0.2500092923808097,0.2500092923808097,0.2500092923808097,23.393630981445312,23.393630981445312,23.393630981445312,0.0017064546310173,0.0409549111444171,156.0153956,2.056825488
656,656,98667672,3802.97,4.7,2,24.999625552054795,0.2812473372769091,0.3541603121921071,0.2083343623617111,9.56268310546875,9.699511528015137,9.425854682922363,0.0033333832604738,0.0800011982513719,339.001826,-15.28575802
657,657,389121999,3896.28,4.66,5,101.00449600442651,0.1694502417891271,0.3958302578982966,0.0347252652832139,298.3734726905823,885.1679801940918,6.872761249542236,0.0020626144535605,0.0495027468854542,160.4519674,1.478542706
658,658,443614715,3865.11,4.29,1,24.56247965687772,0.3333400974979668,0.3333400974979668,0.3333400974979668,6.130778789520264,6.130778789520264,6.130778789520264,0.0016963542463433,0.0407125019122404,230.5054858,-25.37793308
659,659,173108630,4142.57,4.35,0,24.56261649074804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0527109,25.24342582
660,660,175695769,3435.93,4.92,6,27.89568588102088,1.0972200108506058,2.9791277489009644,0.0833322070791382,36.69240276018778,88.04067373275757,2.4834275245666504,0.0089619592458233,0.2150870218997612,21.70222469,0.953776809
661,661,269486084,3662.13,4.39,11,151.66830976820984,0.7494020962885357,5.180831729682268,0.0277781028148638,2184.690521178939,12904.026241171772,-1707.3873438450892,0.0030219452833211,0.0725266867997076,205.263788,-17.55266745
662,662,248349273,3943.34,4.7,9,127.62712496786776,0.0895084227846483,0.1666643745265901,0.0277793905320322,-4890.780231027781,672.1319675445557,-30451.42279136173,0.0029382468663649,0.0705179247927578,201.9098211,-15.67436336
663,663,47377449,4057.87,4.64,0,24.56217260680592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38244988,0.768401226
664,664,117509013,3445.21,4.81,12,76.92094659798659,0.4699187197445553,1.8333491619719096,0.0347216094401119,4631.301679213841,25052.55889892578,7.198774814605713,0.0065001800174555,0.1560043204189338,132.3996673,11.46445614
665,665,349231360,3597.77,4.63,0,25.000504904240188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.48729409,11.15959313
666,666,404421027,3487.3,4.4,2,50.32679360950101,0.1875062441564523,0.2083403439116864,0.1666721444012182,9.612947702407835,14.277875423431396,4.948019981384277,0.0016558442800854,0.0397402627220508,58.73891043,11.88680204
