TICID,RAdeg,DEdeg,Teff,logg
173098868,182.0508716,-10.17641182,,
290055307,261.3686093,-30.13272907,,
290055307,126.279343,12.16033429,7058.6475,4.0734
46158313,124.004664,13.28660226,,
374296925,289.7309155,-28.73547304,,
429302034,259.3166178,-31.03251898,,
389081584,356.2160333,-9.865755861,5524.2954,4.3765
324991088,340.5941195,-15.79179574,6325.9155,3.9236
345074532,130.3734756,10.05467247,4629.0493,4.5476
117279296,262.612936,-29.48256906,10082.897,4.0693
435903825,154.7125601,3.632752863,4931.341,3.0407
366399137,136.5656387,23.67192795,4572.2354,1.6521
169579145,261.0077223,-30.1183682,,
186812948,201.8175537,-16.12941653,6063.421,4.1726
468988915,75.4401022,14.68826347,6369.5864,4.1448
98661745,129.9963734,11.44053359,5724.834,4.2509
374312510,72.64675353,13.89931193,,
286230885,156.5716148,1.171266786,,
435332460,232.5521876,-25.58222493,6023.568,4.1481
292263898,129.7680346,11.38364257,,
168303677,206.8700008,-17.62719123,5687.0693,4.1668
225797997,19.46681934,1.011600427,,
126239657,75.83333341,15.89401786,6591.4497,4.0203
303682287,164.8401012,12.99687694,4422.6187,4.448
435911045,337.665728,-17.10404833,,
366399449,289.2096671,-28.79537931,,
345074522,237.5980485,-26.64607466,,
366499844,59.23949906,13.0303121,6301.255,4.2637
277734772,126.4259581,13.02344994,5901.9707,4.2094
333608126,236.3558941,-26.32517379,6783.939,3.8793
374272815,244.3095592,-28.07590097,6126.237,3.7119
292265386,135.9699278,23.40125402,6045.1206,4.2549
435340407,261.6811295,-29.10345178,,
366569059,64.0131176,13.76410133,5031.5317,2.7462
392460679,130.47257,11.54204793,,
389052719,129.8343594,25.27732692,6291.9805,3.7709
9003103,257.0606484,-30.81942088,5578.227,4.1241
245873351,132.9957031,25.4170324,,
437038557,242.9703325,-28.62357118,,
98661898,123.876065,12.88693864,5279.054,4.3053
32423308,72.54020245,14.3710103,,
318092866,76.14313879,14.6451586,,
38159980,203.5682697,-2.521618832,,
325928206,137.206027,23.95709957,6197.4727,4.1841
98594050,132.996261,24.46527582,5590.57,4.2428
176940306,352.2176549,-12.42353675,6051.3896,4.3049
366527102,237.8527741,-26.1754367,,
438195903,63.91962624,13.95554832,7307.993,3.9362
434332056,126.6211139,10.75710813,5021.57,3.6736
434300440,261.6751342,-30.07888939,5636.6543,4.1053
438069802,72.95719181,13.69234301,5945.1035,3.6442
337262840,334.1660451,-17.08712916,,
335871396,341.8841136,-14.18559305,,
176939163,174.9271483,-4.855480179,4544.8354,2.1389
126351727,74.25301003,14.14837827,4873.711,2.631
2531262,58.82288456,11.31064012,,
176939120,130.116178,10.39610394,4794.941,2.4733
126322070,71.22169846,16.12833172,5206.2964,2.7776
4579916,232.3225777,-26.60003808,5379.232,4.2219
23956374,54.91234336,12.71326045,5773.819,4.1902
38132318,129.4035303,10.13024746,,
175751957,185.732093,-10.66165071,5726.0757,4.3619
366658248,203.5897084,-2.175767263,,
162766868,189.127592,-11.09045699,,
396847601,242.209915,-29.35551716,7327.139,3.9335
436651226,56.90592787,13.85646335,6270.1777,3.929
245826567,133.9165641,10.58873891,6088.531,4.2341
111012936,130.3682658,24.50900762,6171.469,4.3035
242968631,186.8080489,-9.582773303,,
468993029,264.0344815,-30.32895919,5945.4106,4.195
357413614,340.9597129,-16.46246315,,
23956431,129.3624344,11.69608722,6027.041,4.1862
152870109,290.6018041,-29.38914503,5479.2983,2.1959
357512742,351.3109346,-11.24041169,,
293512325,200.0360109,-17.46261591,,
108671272,257.6476269,-30.43937195,9181.527,4.0767
12724123,289.6137708,-29.04910395,,
245911779,337.6095286,-17.26630637,6680.63,4.0731
673580921,13.23501365,-1.00474416,4572.582,2.2912
366395554,264.5165011,-29.27562047,5852.48,4.1857
49733125,230.8868844,-26.60274795,,
389009616,65.45972136,14.7573703,,
293890593,129.7956957,10.4612298,4842.7437,2.2741
286830450,351.0003217,-10.54613393,,
152773137,355.5267224,-10.44374322,4996.6724,3.2305
197214443,343.32068,-14.51423298,5736.2476,4.0249
176937977,259.6828165,-30.37372114,6793.67,4.0685
183651798,261.1864779,-30.32183221,10074.365,3.7629
152868789,78.41122549,15.87568473,5286.3623,4.5309
59129619,71.4085486,16.36854701,,
67985023,204.0165764,-1.984866261,,
12822523,290.8927859,-29.37875029,4566.13,1.959
197126011,263.8556971,-29.62652287,,
12784216,74.17157272,13.9582306,,
389051677,61.48869345,12.56771136,,
366398857,202.6836079,-2.067170772,5680.8257,4.1661
396734013,171.9161619,-5.190422913,,
243011119,64.25091568,14.16913138,5065.06,3.1958
388670186,133.7711899,24.4850143,,
284993556,19.67192261,0.787226349,6448.274,3.892
435332440,357.6627186,-7.982622379,,
458686206,158.956542,2.065030282,,
111751203,261.5835819,-29.53108622,,
269486681,261.1807093,-30.73174008,,
168547367,260.6707682,-30.37038423,7238.2397,3.8917
366527933,135.9610281,23.80869212,,
206280648,128.9214622,10.83300179,5555.606,4.2399
293703478,257.0887281,-31.37287045,5283.7803,4.4155
434260714,154.3516799,4.156740579,5722.3203,4.3103
366399399,60.12436863,11.75375691,5185.8037,4.4643
44463405,128.8996762,10.8118363,6050.1074,4.2419
303596300,188.3233789,-10.9042877,,
67897053,71.71154965,14.37806277,6849.0737,3.9649
38116680,58.61747542,14.04319624,,
9031595,186.9905824,-9.47402952,6675.8237,4.0018
23761232,352.4386393,-11.75880333,5956.2305,3.5783
245798976,200.4506123,-0.938191578,5636.357,4.3476
348662149,256.8846078,-30.17865673,5034.7812,2.7335
9054269,161.0374778,0.938546329,,
293890677,340.6005555,-14.98913032,4985.006,3.3565
443613784,60.63102843,14.08817359,5038.9424,3.662
176869927,128.9219393,12.21923724,6039.8926,4.0781
61071299,289.2202376,-28.19667171,,
387715204,353.3616557,-10.87590267,5542.507,4.2193
438072487,339.2837516,-15.24071372,4783.927,2.7383
372610462,54.32582519,12.45691565,,
307951281,182.2251182,-8.643415851,5933.47,3.7973
438114587,126.7715103,12.17247286,4778.769,2.2633
155139612,236.2251722,-26.92016242,6002.349,4.1537
168689240,249.4917756,-28.84701735,,
389139991,290.3079981,-28.35070253,4641.414,2.4127
374179479,258.6314925,-29.90402079,,
163641267,261.9854788,-29.33544323,,
366409831,227.7519019,-23.96735297,,
357494032,172.0848661,-5.161175175,6473.826,4.151
157836797,131.0547216,11.33878563,5763.9473,4.4525
168035760,206.3632969,-17.56956199,4627.5884,2.2982
109173351,185.9190149,-9.031290684,5056.3394,2.8216
45218541,59.35649594,13.35813994,,
138687962,65.13516626,13.91673051,6349.895,4.1631
392323519,77.28976461,16.39699491,6799.793,3.6653
436706518,243.0219538,-29.43288361,6724.343,4.1729
436706517,133.0563586,10.03512401,5819.2188,3.7193
49429194,182.3164471,-8.786233092,4713.129,2.3896
225802239,236.5129816,-26.8771384,6505.3413,3.9314
242964565,126.7815813,10.6969092,6056.8965,4.2747
168443764,13.399706,-1.019491328,5898.1875,4.3197
344283272,260.9627387,-29.40117585,6424.7793,3.6503
48482144,259.4823975,-30.02850803,6051.961,2.0434
12773171,352.3372819,-12.75334263,6124.781,4.1584
435336681,203.1311593,-1.258911957,5789.937,4.3687
203603004,129.0283395,10.34517684,6952.7466,4.1155
468992949,126.3119444,11.03822985,4724.766,2.5337
242968727,129.8107507,11.51431346,6233.947,4.167
443996598,257.3690648,-30.70264248,5220.727,3.3186
374238799,231.726401,-26.85580417,,
335038079,243.0634651,-29.45419803,7641.9214,3.9654
323015082,246.6357753,-27.7631175,,
366400196,338.946712,-15.34652781,5753.3286,2.9086
21184505,290.14327,-29.07631529,,
389015882,17.65664656,-1.805530623,6115.773,4.1007
27650470,18.66292049,1.238132838,5579.9575,3.398
240720829,257.8396446,-31.17907953,,
242968456,64.89865717,14.74909669,4868.622,2.6992
415369919,186.4713606,-10.07562006,5702.523,4.5133
388995207,259.1388437,-29.2415729,,
201346718,262.221459,-29.35236508,5830.7754,4.0891
245863402,70.47657604,16.11210072,,
225801957,339.630989,-16.71451324,6205.9946,4.064
380886593,60.6372381,13.69751845,,
176910181,203.7018399,-16.9808922,5767.388,3.5997
59130315,204.0912364,-16.66107332,,
337608225,290.3234362,-29.41523364,9639.846,3.7734
168548488,203.7431699,-2.317663933,5296.71,4.4578
248351846,356.0014348,-10.04614977,5758.855,4.39
443996990,356.6767912,-7.856714651,,
437030967,71.64248681,14.7431659,5624.3335,4.0506
248343237,130.6122774,10.26195687,,
83321660,125.2241461,12.98687708,6112.8057,3.6658
183652040,204.8207581,-16.89576043,,
77648229,204.8214773,-16.89367553,5677.5176,3.8018
126277727,257.8661837,-30.42606544,7633.204,3.5937
242985373,129.3386311,11.72865293,6163.6753,4.1914
277871039,19.70742213,1.322216044,4940.668,4.549
389019000,183.2884938,-9.033806105,5704.0757,4.0953
220304960,354.6896635,-10.6887837,,
388994809,231.0689924,-25.40995018,5793.39,4.2137
366528875,175.5426718,-5.051440745,6131.768,4.0067
114958785,262.8030021,-29.50329913,,
435920700,76.81120177,15.3048011,,
45223185,137.6862353,25.15051891,5867.4424,3.9714
78912752,124.7119152,13.39245296,,
23147976,289.3893124,-29.34478869,,
188937533,351.5641056,-11.64011295,5625.8096,4.4221
389008541,163.6787692,0.206122535,4933.2446,3.1214
437039715,340.9712272,-15.69472781,6087.8525,3.8475
286961327,129.9687366,10.94751605,,
114985216,203.3937309,-16.75396886,,
153136122,235.9531831,-26.50367088,5743.1104,4.3172
436588201,178.5275296,7.147234554,5975.3145,4.5357
49427268,133.0814405,24.46207088,5552.362,4.1639
277871010,68.57821236,15.90859483,,
437039689,130.3920802,11.30151062,,
411691168,133.8400693,25.34211974,,
281726456,203.3602017,-2.198123875,4828.531,2.6273
374269013,59.01839597,11.45300626,,
380907442,127.5093171,10.04585301,,
369480767,125.9286893,10.86607926,,
126316755,132.6640982,24.80838178,,
405679710,206.3910021,-18.30447777,5698.239,4.3278
392103955,257.2012505,-30.91927589,5158.693,2.9213
240627367,356.243841,-9.632856392,5625.8374,4.5396
43556137,95.5204709,14.41305248,,
411787075,100.2259855,16.79254703,8847.96,4.0057
438545687,101.7333524,15.7692646,12417.596,3.5333
387143006,103.6754284,15.69655961,,
445935818,99.93535963,16.7106967,8997.326,3.8718
434328080,102.3396204,15.44290668,7668.557,3.8794
438544868,99.68856814,16.57774302,,
336877381,98.47149101,16.31777699,7399.09,3.7105
438426621,92.62348375,16.88262341,5976.8594,4.1636
59613362,100.3571384,16.06408852,6033.6357,4.3205
307814484,92.27863001,17.09990248,6075.9194,4.3067
438489359,100.0123294,16.21360901,6562.6255,4.0045
155138562,103.2108933,16.9517742,6190.295,3.8549
438070009,102.4525618,16.6302544,6198.3066,3.9828
12784215,96.56491917,16.61642795,6195.483,4.1134
184862717,99.27121705,16.0761286,6061.7935,3.7732
434226507,95.78581991,14.66664533,6176.2417,4.2672
277811452,100.5736069,15.46903354,6298.723,4.0394
168551162,96.5327763,16.56149321,6592.698,3.8071
336957199,95.33915375,17.0434031,8374.996,3.4604
302891564,98.84584223,16.63728283,10530.362,3.517
176941693,96.48233974,14.67455387,6567.441,4.0333
202963439,95.69917939,16.3778478,,
458656489,103.1880419,16.34245109,6497.204,4.0353
225801888,96.85931366,15.71352879,6518.5723,4.1805
388736098,96.85861349,17.29078819,,
47020614,95.40621395,17.20041988,7316.7207,3.8692
157393741,103.3203844,15.7332718,4495.2695,2.118
102360460,102.6631124,16.08407063,4730.3667,2.7631
436639526,102.2653657,16.50493402,,
49592355,102.8766757,16.05414074,5477.918,2.8795
277871057,102.6687885,15.8276375,5632.6143,2.9713
399735573,134.107126,9.85487346,,
153000247,127.612614,11.52333612,,
8991032,250.7174105,-28.66872456,5589.827,4.1534
8991033,127.6350228,12.08305982,5054.6377,2.7911
414969123,20.48082054,0.165911325,5948.515,4.2467
436584399,186.1737789,-9.789483943,,
66751239,356.0759364,-9.777441003,,
146165722,230.0435671,-26.56777228,7551.6646,4.2208
67821548,173.4481439,-4.495202824,5936.396,4.1674
248347385,244.4841082,-29.0444091,6554.1323,3.857
8961680,58.79917469,12.63658254,,
436631821,133.7156029,24.41456295,5713.362,3.8707
392170728,198.3868147,-14.42761186,6239.103,4.2171
38088391,20.71004234,0.657955318,4872.595,2.6925
145752454,22.52313424,1.979207324,6015.511,4.2485
105560349,71.20493833,15.15450719,5463.355,4.2948
311128711,251.1012619,-28.56591512,,
405676206,290.3620446,-29.06499379,4567.6016,2.1553
67820890,17.23748523,-0.127526878,4909.111,2.8717
294318999,183.283396,-8.854182856,6056.9565,4.1179
434101656,257.3600822,-29.3436314,5377.4487,4.4219
437034573,260.5782646,-30.81016581,5799.468,4.319
374337706,159.9167815,0.483389077,7590.743,3.3959
399702497,242.5167301,-28.66249981,5551.03,4.223
335011038,61.69857177,14.57316098,6636.6694,3.8049
399124395,63.18173179,15.07733674,4782.6533,2.5865
12857858,126.3834476,11.66611591,5691.964,4.0552
240663431,204.9779684,-17.49700036,4868.5845,2.805
163646309,203.84499,-16.5726776,4569.8213,2.0758
48539446,353.3849658,-12.23132793,6335.88,4.1835
311128667,160.3617042,1.482877167,,
175937226,230.177608,-25.28220645,5238.898,3.2215
435905890,230.7409572,-24.78208891,,
8990567,243.9458704,-29.1220373,6059.9634,4.2699
82658962,261.0306371,-29.78416119,6299.3696,4.3132
389053328,129.1577007,9.995699397,6552.355,4.0124
392467325,126.3606158,10.97003064,4631.1284,2.509
126319332,290.3448038,-29.51415687,,
126234392,260.4164301,-29.6030231,6561.098,3.6849
388814575,260.7848312,-30.63756368,,
98719781,286.3408737,-28.96024231,,
21273577,184.8335046,-8.986667866,5846.6323,4.4566
85070676,69.35338678,15.49435845,,
8989969,155.253242,3.97897588,7305.45,3.969
277838176,242.8768875,-28.60634766,5687.129,4.2834
434230715,126.987915,11.87395476,5883.1113,4.0154
357446833,205.8512154,-17.96035,6294.634,4.0149
366499366,203.5291842,-17.45366722,6601.441,4.1593
117380974,21.85516152,2.527466493,,
290110797,260.160149,-29.09013351,5778.3027,4.0607
183651881,349.9075903,-10.84614188,6729.0806,3.9399
86850490,61.45690655,13.19351144,6772.2734,4.2468
303528602,74.31724825,16.24764875,6328.42,3.9645
344297375,59.75654169,12.33531094,6559.553,4.1363
248393235,62.54637918,13.58176022,4891.5415,2.7054
38138380,207.8024987,-17.78145955,,
62902608,189.2488923,-10.57651773,4754.6914,2.676
366398968,289.6198792,-29.1907592,,
220380692,204.5598584,-17.69062689,5594.911,4.0633
68254981,257.281245,-29.17957288,5837.351,3.9421
78174636,137.8139945,23.67904307,,
160122666,137.4300583,24.61045846,6010.029,4.1699
281746865,249.8573532,-28.83888497,7777.7695,4.057
168438272,207.3907338,-18.46948842,5273.597,2.8419
201335897,258.4398166,-30.35127328,7305.9233,3.8268
2208964,236.4510078,-26.64337653,5424.718,3.0162
436678521,64.49644668,15.2513545,5778.582,4.0507
357413772,204.4551248,-17.72623859,4610.7153,2.3392
396734533,184.1193051,-8.99282671,,
6951263,59.9879343,11.56947113,6652.446,3.9547
9070179,127.9609422,10.26131801,,
366484437,260.463849,-29.45637713,,
115078670,127.7222656,10.94345905,,
398276595,354.9427964,-9.140964576,5378.4287,4.6434
191794829,77.89897731,16.25061103,4980.2437,4.6469
423609052,248.9369364,-28.05611065,5241.565,4.3319
292202337,55.0419676,13.0324168,5831.7935,3.9936
32425903,128.0250771,12.17064594,5992.6104,4.1161
88562669,159.9879941,1.055362015,6131.674,3.9516
86119420,333.2648754,-17.40053724,4619.522,2.4164
438209296,60.25939038,13.64767106,4818.791,2.6016
434299996,124.8436379,13.09675669,5752.5986,4.1919
438308601,185.8771281,-9.943720214,5930.728,3.8254
294223398,243.153863,-28.98528797,5502.9893,4.5343
307373377,138.1797163,23.06513978,5821.8804,3.8543
438228171,243.6707398,-29.26943516,6017.6914,4.0395
307814658,54.70222133,13.09099787,6792.943,4.1535
277869192,131.0701941,10.39057606,,
444038068,156.2216583,1.483288823,5667.861,4.3403
248942790,236.6893034,-26.88933245,6555.021,4.0913
8988506,342.3278134,-15.14769513,6154.0933,4.2638
392329508,130.5175141,11.0011871,4724.076,2.5161
245820457,125.9922519,11.26006034,5598.1035,4.3973
248351345,290.1172911,-28.25354067,,
201986104,63.06198564,13.10168659,4995.438,2.6928
242960574,59.01691599,13.52358471,,
389043786,198.3356358,-14.46695268,5831.563,4.2274
366657853,290.4834746,-29.58583572,4762.8584,2.6127
126278347,133.4259368,10.45921561,5985.065,4.3323
443966011,352.6000579,-11.70772496,4841.5317,2.7235
8961898,157.8945842,2.241039128,,
98676800,230.258423,-25.85181557,5824.198,4.0267
161016578,60.69226372,12.74512552,,
173103766,64.60637427,14.64847054,4863.584,2.2828
456888711,129.5183102,11.633879,6192.0757,4.3108
374273060,159.7026379,0.603947072,,
404434644,236.8622203,-26.42176489,4877.2466,1.3763
126234355,339.3070407,-15.15711434,4869.614,2.6103
294302375,353.4174204,-11.27490668,5595.6577,3.898
85991349,73.52684843,13.97306708,6567.3145,3.8273
159243155,126.6562957,11.03737936,4721.5015,2.2053
345983835,203.3281175,-17.57359626,6884.7246,3.8007
444037955,74.78290001,15.02237024,,
188573314,205.1085246,-2.528408755,,
205236675,73.07347308,14.90939706,6324.2905,3.795
318092905,237.8146315,-26.34792587,5900.717,4.2117
98753217,133.9838104,10.67512028,,
348722360,167.4252784,-1.608913581,5695.94,4.1416
198712822,246.6139634,-27.94757217,5561.828,4.022
203226475,203.5196955,-16.42434596,5903.2734,4.0854
43681807,352.2125966,-10.4566148,5848.777,4.3605
434229162,235.9247089,-26.47619188,4612.69,2.51
332109230,236.4272834,-25.8891875,4444.182,2.0701
411692035,246.6721157,-28.35790464,,
242944780,59.43069912,11.38302815,,
146800954,259.2977625,-29.6484349,5402.7573,4.285
59001962,229.5066591,-25.46329016,5829.1626,4.3016
59130227,72.13378753,14.86822478,7262.2563,3.8421
293637902,289.3812464,-29.15702763,,
392467427,258.1337458,-31.19126029,6143.305,3.6327
200677619,203.616271,-1.331050741,6420.813,4.1424
66779495,63.20660751,14.05183393,3772.553,0.8136
157292728,353.6671387,-11.67420759,,
185467501,72.68392376,15.77877898,,
435880142,162.6151674,0.959495731,5584.6436,4.526
366500386,291.0387616,-29.28775514,5634.4326,4.3533
242960598,286.6209205,-29.0360793,5195.6406,4.238
103403510,19.66855272,1.186184562,5681.3994,4.2248
366484561,259.3541054,-30.28438307,,
248385140,203.0762117,-1.553248507,4819.2065,1.5995
49546773,169.5900936,-4.090550642,6284.9966,4.0963
344297465,350.3208303,-11.02048248,4926.211,2.6026
366622444,338.1449182,-16.20524734,,
389043605,132.3800246,11.21521276,,
12655523,132.2470268,11.28944127,4798.4565,2.5518
108667731,77.72217502,16.52316382,7202.443,3.6707
117417040,157.4217878,1.681319244,,
110997096,130.4253588,10.30495934,6075.236,4.2523
277914391,18.38149131,0.788654143,5917.0527,3.5887
48663966,256.8100817,-29.72179485,,
12770198,357.1672155,-7.76943495,6054.666,4.2555
49687167,160.754026,0.915179092,6150.307,4.24
277832814,157.5613958,1.651345415,,
399702810,136.745994,23.23192114,5094.1,4.5213
388735938,61.45281332,13.29035504,6445.248,3.7992
86016650,235.7452955,-25.89033876,5024.4404,3.4751
115078931,60.17140718,12.05083887,,
23897320,133.4328158,10.53302493,6088.658,4.1113
173146026,262.1637577,-30.37427336,,
366444583,235.904234,-26.53405221,4778.8164,4.3231
323182473,130.5808368,10.45679278,4758.4805,2.863
200032452,124.6105674,12.895647,5109.5073,3.5648
374349739,246.7411789,-27.87217711,5411.838,4.1758
389008726,134.6986831,24.44300867,4812.4014,2.5617
